system:index,NDII,NDVI,NDWI,month,point_id,.geo
1415_0,0.62124884,0.011691884,0.630142,1,7185,"{""type"":""MultiPoint"",""coordinates"":[]}"
1416_0,0.05,0.16816609,0.120010555,1,17731,"{""type"":""MultiPoint"",""coordinates"":[]}"
1417_0,0.35318446,0.7893098,0.34076655,1,11558,"{""type"":""MultiPoint"",""coordinates"":[]}"
1418_0,0.14285715,0.66086954,0.16429195,1,401,"{""type"":""MultiPoint"",""coordinates"":[]}"
1419_0,0.12680578,0.6264921,0.17923959,1,3316,"{""type"":""MultiPoint"",""coordinates"":[]}"
1420_0,-0.069243155,0.35423198,-0.123139374,1,7861,"{""type"":""MultiPoint"",""coordinates"":[]}"
1421_0,-0.061471444,0.47094536,-0.13507378,1,25096,"{""type"":""MultiPoint"",""coordinates"":[]}"
1422_0,0.33150184,0.7731421,0.31021196,1,8610,"{""type"":""MultiPoint"",""coordinates"":[]}"
1423_0,0.31393954,0.78599757,0.3321086,1,438,"{""type"":""MultiPoint"",""coordinates"":[]}"
1424_0,0.13725491,0.4385246,0.11372023,1,7738,"{""type"":""MultiPoint"",""coordinates"":[]}"
1425_0,0.32276443,0.8369039,0.31683424,1,24938,"{""type"":""MultiPoint"",""coordinates"":[]}"
1426_0,-0.10987623,0.40631887,-0.065728836,1,20051,"{""type"":""MultiPoint"",""coordinates"":[]}"
1427_0,0.18926975,0.64768964,0.18007304,1,10906,"{""type"":""MultiPoint"",""coordinates"":[]}"
1428_0,0.0926143,0.49295774,0.07582089,1,10287,"{""type"":""MultiPoint"",""coordinates"":[]}"
1429_0,0.35707316,0.81467664,0.35041893,1,1662,"{""type"":""MultiPoint"",""coordinates"":[]}"
1430_0,0.17924798,0.056550425,0.29460853,1,3668,"{""type"":""MultiPoint"",""coordinates"":[]}"
1431_0,0.4284078,0.9235209,0.46914893,1,23797,"{""type"":""MultiPoint"",""coordinates"":[]}"
1432_0,-0.14071551,0.3488824,-0.1755618,1,16164,"{""type"":""MultiPoint"",""coordinates"":[]}"
1433_0,0.075581394,0.6630077,0.02640643,1,23973,"{""type"":""MultiPoint"",""coordinates"":[]}"
1434_0,0.30329847,0.5620438,0.2482639,1,18592,"{""type"":""MultiPoint"",""coordinates"":[]}"
1435_0,-0.03768844,0.4397194,-0.057957094,1,23977,"{""type"":""MultiPoint"",""coordinates"":[]}"
1436_0,0.017989418,0.5090129,-0.011188066,1,3470,"{""type"":""MultiPoint"",""coordinates"":[]}"
1437_0,0.13327233,0.66268516,0.10992797,1,9052,"{""type"":""MultiPoint"",""coordinates"":[]}"
1438_0,0.1787154,0.7644214,0.20450695,1,681,"{""type"":""MultiPoint"",""coordinates"":[]}"
1439_0,0.34160304,0.81410486,0.41574937,1,24514,"{""type"":""MultiPoint"",""coordinates"":[]}"
1440_0,-0.20011948,0.25686276,-0.13669865,1,3410,"{""type"":""MultiPoint"",""coordinates"":[]}"
1441_0,0.33226055,0.738223,0.34538397,1,23075,"{""type"":""MultiPoint"",""coordinates"":[]}"
1442_0,0.053277116,0.61127895,0.1331058,1,23623,"{""type"":""MultiPoint"",""coordinates"":[]}"
1443_0,0.04188187,0.56612027,0.0138009805,1,2153,"{""type"":""MultiPoint"",""coordinates"":[]}"
1444_0,-0.09394454,0.44699943,-0.14257228,1,4391,"{""type"":""MultiPoint"",""coordinates"":[]}"
1445_0,-0.024107557,0.44,-0.02815918,1,6492,"{""type"":""MultiPoint"",""coordinates"":[]}"
1446_0,0.38276115,0.8643887,0.34774217,1,4672,"{""type"":""MultiPoint"",""coordinates"":[]}"
1447_0,0.33546266,0.73243827,0.27727136,1,6357,"{""type"":""MultiPoint"",""coordinates"":[]}"
1448_0,-0.05792489,0.5240572,-0.05356577,1,7665,"{""type"":""MultiPoint"",""coordinates"":[]}"
1449_0,0.07094485,0.58282506,0.059265304,1,18200,"{""type"":""MultiPoint"",""coordinates"":[]}"
1450_0,0.34247297,0.8360232,0.3805786,1,5098,"{""type"":""MultiPoint"",""coordinates"":[]}"
1451_0,-0.0029797377,0.36581197,-0.111728735,1,20475,"{""type"":""MultiPoint"",""coordinates"":[]}"
1452_0,-0.024374599,0.54094577,-0.06875891,1,17183,"{""type"":""MultiPoint"",""coordinates"":[]}"
1453_0,-0.038837384,0.4003466,-0.07576544,1,23917,"{""type"":""MultiPoint"",""coordinates"":[]}"
1454_0,0.044734273,0.40300003,0.09049921,1,24575,"{""type"":""MultiPoint"",""coordinates"":[]}"
1455_0,-0.13768461,0.353709,-0.14450036,1,6667,"{""type"":""MultiPoint"",""coordinates"":[]}"
1456_0,-0.05539954,0.5165622,-0.0939402,1,12230,"{""type"":""MultiPoint"",""coordinates"":[]}"
1457_0,0.24939074,0.74868006,0.17077754,1,5437,"{""type"":""MultiPoint"",""coordinates"":[]}"
1458_0,-0.08121575,0.54022986,-0.13841599,1,538,"{""type"":""MultiPoint"",""coordinates"":[]}"
1459_0,0.10386982,0.62616384,0.08872131,1,1288,"{""type"":""MultiPoint"",""coordinates"":[]}"
1460_0,0.37840563,0.7807299,0.39603212,1,459,"{""type"":""MultiPoint"",""coordinates"":[]}"
1461_0,-0.028885832,0.4532751,-0.04959631,1,12538,"{""type"":""MultiPoint"",""coordinates"":[]}"
1462_0,0.10466029,0.5065367,0.12916444,1,6501,"{""type"":""MultiPoint"",""coordinates"":[]}"
1463_0,-0.1420839,0.4119703,-0.14740369,1,22151,"{""type"":""MultiPoint"",""coordinates"":[]}"
1464_0,0.30262274,0.78966457,0.29810297,1,9601,"{""type"":""MultiPoint"",""coordinates"":[]}"
1465_0,0.15504682,0.8452381,0.2493049,1,20955,"{""type"":""MultiPoint"",""coordinates"":[]}"
1466_0,-0.08058043,0.41753343,-0.09504373,1,19848,"{""type"":""MultiPoint"",""coordinates"":[]}"
1467_0,-0.15998156,0.36097562,-0.18154277,1,3964,"{""type"":""MultiPoint"",""coordinates"":[]}"
1468_0,0.39259565,0.8424451,0.3234747,1,2300,"{""type"":""MultiPoint"",""coordinates"":[]}"
1469_0,0.36118495,0.7663303,0.26495728,1,16415,"{""type"":""MultiPoint"",""coordinates"":[]}"
1470_0,-0.1205717,0.3370111,-0.10287548,1,12498,"{""type"":""MultiPoint"",""coordinates"":[]}"
1471_0,0.09360288,0.1891547,0.21520202,1,12005,"{""type"":""MultiPoint"",""coordinates"":[]}"
1472_0,0.19200236,0.7502439,0.13528505,1,2579,"{""type"":""MultiPoint"",""coordinates"":[]}"
1473_0,0.10952129,0.66487104,0.041544974,1,19575,"{""type"":""MultiPoint"",""coordinates"":[]}"
1474_0,0.09116353,0.41064033,0.01048951,1,2533,"{""type"":""MultiPoint"",""coordinates"":[]}"
1475_0,-0.028921999,0.5162162,-0.022648083,1,5001,"{""type"":""MultiPoint"",""coordinates"":[]}"
1476_0,0.018763797,0.6267319,0.06124604,1,1201,"{""type"":""MultiPoint"",""coordinates"":[]}"
1477_0,-0.060789876,0.48601547,-0.08178412,1,18575,"{""type"":""MultiPoint"",""coordinates"":[]}"
1478_0,-0.07304142,0.39662632,-0.18983868,1,9233,"{""type"":""MultiPoint"",""coordinates"":[]}"
1479_0,-0.0072260136,0.45155162,0.0151128555,1,23033,"{""type"":""MultiPoint"",""coordinates"":[]}"
1480_0,-0.097171865,0.47524753,-0.03434867,1,17191,"{""type"":""MultiPoint"",""coordinates"":[]}"
1481_0,0.0015518311,0.588582,-0.006313293,1,2152,"{""type"":""MultiPoint"",""coordinates"":[]}"
1482_0,-0.0965328,0.45470852,-0.15078534,1,7603,"{""type"":""MultiPoint"",""coordinates"":[]}"
1483_0,0.12773001,0.6142923,0.11262475,1,21289,"{""type"":""MultiPoint"",""coordinates"":[]}"
1484_0,0.2591656,0.8516129,0.13115998,1,22438,"{""type"":""MultiPoint"",""coordinates"":[]}"
1485_0,0.19798835,0.7480499,0.19329074,1,2772,"{""type"":""MultiPoint"",""coordinates"":[]}"
1486_0,-0.07101167,0.36339113,-0.09280397,1,7431,"{""type"":""MultiPoint"",""coordinates"":[]}"
1487_0,0.054486632,0.5323166,0.088376895,1,12157,"{""type"":""MultiPoint"",""coordinates"":[]}"
1488_0,-0.050049067,0.5344828,-0.03984451,1,8608,"{""type"":""MultiPoint"",""coordinates"":[]}"
1489_0,-0.021276595,0.48926014,-0.14104596,1,24305,"{""type"":""MultiPoint"",""coordinates"":[]}"
1490_0,0.29288703,0.78684807,0.30526316,1,3946,"{""type"":""MultiPoint"",""coordinates"":[]}"
1491_0,-0.097323604,0.4055696,-0.1598063,1,12291,"{""type"":""MultiPoint"",""coordinates"":[]}"
1492_0,0.023958927,0.46531302,0.05549738,1,10365,"{""type"":""MultiPoint"",""coordinates"":[]}"
1493_0,0.14186047,0.18254603,0.086256705,1,3096,"{""type"":""MultiPoint"",""coordinates"":[]}"
1494_0,-0.10920897,0.32984293,-0.11019202,1,6522,"{""type"":""MultiPoint"",""coordinates"":[]}"
1495_0,-0.022477522,0.47921568,-0.046785224,1,7268,"{""type"":""MultiPoint"",""coordinates"":[]}"
1496_0,-0.12111341,0.4608076,-0.18944392,1,15212,"{""type"":""MultiPoint"",""coordinates"":[]}"
1497_0,0.060689654,0.5649264,0.09225736,1,1959,"{""type"":""MultiPoint"",""coordinates"":[]}"
1498_0,-0.005030554,0.49880612,-0.04340474,1,8256,"{""type"":""MultiPoint"",""coordinates"":[]}"
1499_0,0.11951742,0.6122966,0.10281798,1,221,"{""type"":""MultiPoint"",""coordinates"":[]}"
1500_0,0.1507605,0.66011834,0.18149419,1,23211,"{""type"":""MultiPoint"",""coordinates"":[]}"
1501_0,0.27052104,0.74973637,0.24990825,1,22844,"{""type"":""MultiPoint"",""coordinates"":[]}"
1502_0,-0.0904042,0.33428165,-0.086722486,1,21294,"{""type"":""MultiPoint"",""coordinates"":[]}"
1503_0,0.12666996,0.5996187,0.012368024,1,1805,"{""type"":""MultiPoint"",""coordinates"":[]}"
1504_0,-0.043214202,0.34607396,-0.053053524,1,12837,"{""type"":""MultiPoint"",""coordinates"":[]}"
1505_0,0.0941337,0.6357039,0.066978924,1,8909,"{""type"":""MultiPoint"",""coordinates"":[]}"
1506_0,0.18482725,0.70569104,0.10858653,1,16505,"{""type"":""MultiPoint"",""coordinates"":[]}"
1507_0,0.031188536,0.53302324,0.019850478,1,18569,"{""type"":""MultiPoint"",""coordinates"":[]}"
1508_0,0.02136955,0.26234907,0.015698588,1,10987,"{""type"":""MultiPoint"",""coordinates"":[]}"
1509_0,-0.012992832,0.4531351,-0.031713437,1,21479,"{""type"":""MultiPoint"",""coordinates"":[]}"
1510_0,0.05239333,0.06425248,0.041709054,1,5214,"{""type"":""MultiPoint"",""coordinates"":[]}"
1511_0,-0.031012474,0.48076716,-0.0216443,1,7442,"{""type"":""MultiPoint"",""coordinates"":[]}"
1512_0,0.1740594,0.66067874,0.106381364,1,23069,"{""type"":""MultiPoint"",""coordinates"":[]}"
1513_0,0.074655354,0.507874,0.13692023,1,22057,"{""type"":""MultiPoint"",""coordinates"":[]}"
1514_0,0.24904214,0.78154427,0.24166666,1,21449,"{""type"":""MultiPoint"",""coordinates"":[]}"
1515_0,0.14834069,0.61942637,0.19805443,1,24443,"{""type"":""MultiPoint"",""coordinates"":[]}"
1516_0,-0.06601607,0.30528998,-0.123757906,1,14804,"{""type"":""MultiPoint"",""coordinates"":[]}"
1517_0,-0.06714138,0.4313309,-0.090607904,1,10362,"{""type"":""MultiPoint"",""coordinates"":[]}"
1518_0,0.05748115,0.27244762,-0.16804953,1,7801,"{""type"":""MultiPoint"",""coordinates"":[]}"
1519_0,-0.18699187,0.38666666,-0.18081354,1,16558,"{""type"":""MultiPoint"",""coordinates"":[]}"
1520_0,-0.08501384,0.35702312,-0.10410095,1,19977,"{""type"":""MultiPoint"",""coordinates"":[]}"
1521_0,-0.0053804764,0.26084787,-0.01710731,1,4170,"{""type"":""MultiPoint"",""coordinates"":[]}"
1522_0,0.003144102,0.30977893,-0.005420483,1,13205,"{""type"":""MultiPoint"",""coordinates"":[]}"
1523_0,-0.15529753,0.41835147,-0.17284727,1,12354,"{""type"":""MultiPoint"",""coordinates"":[]}"
1524_0,0.11519845,0.20870678,0.06924643,1,6600,"{""type"":""MultiPoint"",""coordinates"":[]}"
1525_0,-0.045025613,0.3694422,-0.06718062,1,1747,"{""type"":""MultiPoint"",""coordinates"":[]}"
1526_0,0.34177214,0.7903564,0.3384224,1,7918,"{""type"":""MultiPoint"",""coordinates"":[]}"
1527_0,0.07634524,0.6779261,0.08129781,1,17315,"{""type"":""MultiPoint"",""coordinates"":[]}"
1528_0,0.20836303,0.67623097,0.1970803,1,17395,"{""type"":""MultiPoint"",""coordinates"":[]}"
1529_0,0.104029305,0.67408544,0.1444561,1,23477,"{""type"":""MultiPoint"",""coordinates"":[]}"
1530_0,0.07950243,0.23544699,0.1167618,1,2752,"{""type"":""MultiPoint"",""coordinates"":[]}"
1531_0,0.23679304,0.7904762,0.2755162,1,1923,"{""type"":""MultiPoint"",""coordinates"":[]}"
1532_0,-0.053859517,0.41417453,-0.11122554,1,3780,"{""type"":""MultiPoint"",""coordinates"":[]}"
1533_0,0.21070866,0.68069774,0.2041918,1,873,"{""type"":""MultiPoint"",""coordinates"":[]}"
1534_0,-0.038798124,0.2912243,-0.033713654,1,5533,"{""type"":""MultiPoint"",""coordinates"":[]}"
1535_0,0.3103503,0.8197602,0.12132891,1,15902,"{""type"":""MultiPoint"",""coordinates"":[]}"
1536_0,-0.09452112,0.404883,-0.12486568,1,24262,"{""type"":""MultiPoint"",""coordinates"":[]}"
1537_0,-0.03079664,0.39259258,-0.11478117,1,16447,"{""type"":""MultiPoint"",""coordinates"":[]}"
1538_0,-0.19049676,0.28739497,-0.28544775,1,14911,"{""type"":""MultiPoint"",""coordinates"":[]}"
1539_0,-0.2161215,0.40863788,-0.20207852,1,19004,"{""type"":""MultiPoint"",""coordinates"":[]}"
1540_0,0.2134774,0.6818544,0.17653905,1,4688,"{""type"":""MultiPoint"",""coordinates"":[]}"
1541_0,-0.07633168,0.45836577,-0.20615384,1,5853,"{""type"":""MultiPoint"",""coordinates"":[]}"
1542_0,-0.03646308,0.61154854,-0.11206281,1,9819,"{""type"":""MultiPoint"",""coordinates"":[]}"
1543_0,-0.0020509816,0.26640725,0.053470608,1,20357,"{""type"":""MultiPoint"",""coordinates"":[]}"
1544_0,-0.12210982,0.39915374,-0.17793594,1,9932,"{""type"":""MultiPoint"",""coordinates"":[]}"
1545_0,-0.1828871,0.18643361,-0.26723585,1,10037,"{""type"":""MultiPoint"",""coordinates"":[]}"
1546_0,0.021711366,0.3697561,-0.06961899,1,25321,"{""type"":""MultiPoint"",""coordinates"":[]}"
1547_0,0.16386293,0.6739045,0.17818041,1,7439,"{""type"":""MultiPoint"",""coordinates"":[]}"
1548_0,-0.034518026,0.36179146,-0.019400353,1,4813,"{""type"":""MultiPoint"",""coordinates"":[]}"
1549_0,0.17384161,0.67464584,0.11879896,1,21396,"{""type"":""MultiPoint"",""coordinates"":[]}"
1550_0,-0.07311178,0.39990115,-0.0950764,1,8878,"{""type"":""MultiPoint"",""coordinates"":[]}"
1551_0,-0.027590435,0.3996755,-0.12861952,1,11592,"{""type"":""MultiPoint"",""coordinates"":[]}"
1552_0,0.061602417,0.53900707,0.08020004,1,21582,"{""type"":""MultiPoint"",""coordinates"":[]}"
1553_0,-0.014605067,0.14315853,-0.04357727,1,5174,"{""type"":""MultiPoint"",""coordinates"":[]}"
1554_0,-0.04467354,0.15553938,-0.08657665,1,12264,"{""type"":""MultiPoint"",""coordinates"":[]}"
1555_0,0.013968776,0.5729596,-0.0027367268,1,12980,"{""type"":""MultiPoint"",""coordinates"":[]}"
1556_0,-0.0077307867,0.5592011,-0.0068150843,1,9124,"{""type"":""MultiPoint"",""coordinates"":[]}"
1557_0,0.0056639398,0.39473686,-0.039473683,1,16565,"{""type"":""MultiPoint"",""coordinates"":[]}"
1558_0,0.3753866,0.8238321,0.4228961,1,15209,"{""type"":""MultiPoint"",""coordinates"":[]}"
1559_0,0.3236994,0.6195006,0.22957198,1,19864,"{""type"":""MultiPoint"",""coordinates"":[]}"
1560_0,-0.116385214,0.3695413,-0.17145593,1,17893,"{""type"":""MultiPoint"",""coordinates"":[]}"
1561_0,-0.03448276,0.52947783,-0.13884993,1,19327,"{""type"":""MultiPoint"",""coordinates"":[]}"
1562_0,-0.19124797,0.3433084,-0.15414813,1,14524,"{""type"":""MultiPoint"",""coordinates"":[]}"
1563_0,-0.1131397,0.43574592,-0.15965419,1,21321,"{""type"":""MultiPoint"",""coordinates"":[]}"
1564_0,-0.06482364,0.49532712,-0.21611322,1,13536,"{""type"":""MultiPoint"",""coordinates"":[]}"
1565_0,-0.042464614,0.488684,-0.10053809,1,2830,"{""type"":""MultiPoint"",""coordinates"":[]}"
1566_0,0.11381556,0.59229267,0.099118546,1,7969,"{""type"":""MultiPoint"",""coordinates"":[]}"
1567_0,0.2555189,0.79268295,0.30044052,1,9373,"{""type"":""MultiPoint"",""coordinates"":[]}"
1568_0,0.32443258,0.75064045,0.33899412,1,22292,"{""type"":""MultiPoint"",""coordinates"":[]}"
1569_0,0.24282435,0.7213669,0.29054055,1,25488,"{""type"":""MultiPoint"",""coordinates"":[]}"
1570_0,0.01932029,0.5464021,-0.012600809,1,24482,"{""type"":""MultiPoint"",""coordinates"":[]}"
1571_0,-3.7750095E-4,0.3409091,-0.010293557,1,14835,"{""type"":""MultiPoint"",""coordinates"":[]}"
1572_0,-0.07310281,0.34110993,-0.063722104,1,12761,"{""type"":""MultiPoint"",""coordinates"":[]}"
1573_0,-0.043939687,0.30379692,-0.012801042,1,13225,"{""type"":""MultiPoint"",""coordinates"":[]}"
1574_0,0.10899471,0.06122449,0.109337434,1,5226,"{""type"":""MultiPoint"",""coordinates"":[]}"
1575_0,-0.05194452,0.47655895,-0.021417798,1,12965,"{""type"":""MultiPoint"",""coordinates"":[]}"
1576_0,-0.07352514,0.4800885,-0.13977167,1,3441,"{""type"":""MultiPoint"",""coordinates"":[]}"
1577_0,0.19450372,0.12250728,0.22593845,1,10192,"{""type"":""MultiPoint"",""coordinates"":[]}"
1578_0,0.02321715,0.0137175,0.03553002,1,17708,"{""type"":""MultiPoint"",""coordinates"":[]}"
1579_0,0.114918604,0.67491156,0.14589347,1,8977,"{""type"":""MultiPoint"",""coordinates"":[]}"
1580_0,0.13011153,0.57464343,0.19412382,1,127,"{""type"":""MultiPoint"",""coordinates"":[]}"
1581_0,0.07759563,0.5828427,0.057150822,1,23204,"{""type"":""MultiPoint"",""coordinates"":[]}"
1582_0,-0.11166922,0.53644305,-0.20204592,1,8517,"{""type"":""MultiPoint"",""coordinates"":[]}"
1583_0,-0.16787912,0.41017714,-0.16374123,1,5472,"{""type"":""MultiPoint"",""coordinates"":[]}"
1584_0,-0.15303351,0.39179632,-0.1863354,1,20458,"{""type"":""MultiPoint"",""coordinates"":[]}"
1585_0,-0.045827813,0.27729332,-0.08219442,1,5937,"{""type"":""MultiPoint"",""coordinates"":[]}"
1586_0,0.36050782,0.85262346,0.3451181,1,9976,"{""type"":""MultiPoint"",""coordinates"":[]}"
1587_0,-0.0832271,0.3875523,-0.080256544,1,16233,"{""type"":""MultiPoint"",""coordinates"":[]}"
1588_0,0.008158352,0.22814208,-0.070597365,1,12680,"{""type"":""MultiPoint"",""coordinates"":[]}"
1589_0,0.13083498,0.7102729,0.17202368,1,3498,"{""type"":""MultiPoint"",""coordinates"":[]}"
1590_0,-0.17955595,0.3841188,-0.2121668,1,12121,"{""type"":""MultiPoint"",""coordinates"":[]}"
1591_0,-0.026237989,0.25812167,0.024306744,1,17535,"{""type"":""MultiPoint"",""coordinates"":[]}"
1592_0,0.1040887,0.33867615,0.06373117,1,17723,"{""type"":""MultiPoint"",""coordinates"":[]}"
1593_0,0.051027477,0.5856237,0.106401384,1,624,"{""type"":""MultiPoint"",""coordinates"":[]}"
1594_0,-0.026154703,0.4413893,0.02823993,1,11661,"{""type"":""MultiPoint"",""coordinates"":[]}"
1595_0,0.2678095,0.6457341,0.32820693,1,2119,"{""type"":""MultiPoint"",""coordinates"":[]}"
1596_0,0.44821388,0.8169491,0.37154555,1,22900,"{""type"":""MultiPoint"",""coordinates"":[]}"
1597_0,-0.052657124,0.24717514,-0.017644646,1,6052,"{""type"":""MultiPoint"",""coordinates"":[]}"
1598_0,-0.06091232,0.5103093,-0.08669313,1,9892,"{""type"":""MultiPoint"",""coordinates"":[]}"
1599_0,0.20586887,0.55630934,0.17579028,1,10475,"{""type"":""MultiPoint"",""coordinates"":[]}"
1600_0,0.0147492075,0.35745165,0.024802122,1,20891,"{""type"":""MultiPoint"",""coordinates"":[]}"
1601_0,0.38362244,0.77119786,0.23262355,1,964,"{""type"":""MultiPoint"",""coordinates"":[]}"
1602_0,0.25471917,0.5788288,0.2616024,1,11897,"{""type"":""MultiPoint"",""coordinates"":[]}"
1603_0,0.0033508856,0.4787286,-0.033763655,1,6646,"{""type"":""MultiPoint"",""coordinates"":[]}"
1604_0,0.21842448,0.62250876,0.21645796,1,19620,"{""type"":""MultiPoint"",""coordinates"":[]}"
1605_0,0.1996917,0.70906377,0.1593142,1,9731,"{""type"":""MultiPoint"",""coordinates"":[]}"
1606_0,0.010817308,0.41968292,0.029290348,1,9504,"{""type"":""MultiPoint"",""coordinates"":[]}"
1607_0,0.07844523,0.4544139,0.030201964,1,25119,"{""type"":""MultiPoint"",""coordinates"":[]}"
1608_0,0.15295972,0.39191428,0.14036147,1,23886,"{""type"":""MultiPoint"",""coordinates"":[]}"
1609_0,-0.12598425,0.37716895,-0.12503627,1,13702,"{""type"":""MultiPoint"",""coordinates"":[]}"
1610_0,0.32806325,1.0,0.36802974,1,18825,"{""type"":""MultiPoint"",""coordinates"":[]}"
1611_0,0.03514995,0.14078529,0.05402309,1,21057,"{""type"":""MultiPoint"",""coordinates"":[]}"
1612_0,-0.087728195,0.3152133,-0.114575215,1,19755,"{""type"":""MultiPoint"",""coordinates"":[]}"
1613_0,0.26248655,0.8341306,0.29565862,1,15937,"{""type"":""MultiPoint"",""coordinates"":[]}"
1614_0,-0.01605163,0.16013943,-0.042798914,1,24227,"{""type"":""MultiPoint"",""coordinates"":[]}"
1615_0,-0.16664805,0.3243065,-0.16614129,1,6234,"{""type"":""MultiPoint"",""coordinates"":[]}"
1616_0,-0.17816946,0.2987013,-0.15952638,1,9579,"{""type"":""MultiPoint"",""coordinates"":[]}"
1617_0,0.42307693,0.84367037,0.491481,1,23842,"{""type"":""MultiPoint"",""coordinates"":[]}"
1618_0,0.13503575,0.0028382214,0.19724451,1,5683,"{""type"":""MultiPoint"",""coordinates"":[]}"
1619_0,-0.087707184,0.45932415,-0.09489051,1,19270,"{""type"":""MultiPoint"",""coordinates"":[]}"
1620_0,0.2503864,0.84840566,0.2673967,1,19628,"{""type"":""MultiPoint"",""coordinates"":[]}"
1621_0,-0.08480565,-0.017957928,-0.071774974,1,22440,"{""type"":""MultiPoint"",""coordinates"":[]}"
1622_0,0.1663158,0.5346882,0.18757327,1,503,"{""type"":""MultiPoint"",""coordinates"":[]}"
1623_0,-0.20185718,0.2975913,-0.23413289,1,22620,"{""type"":""MultiPoint"",""coordinates"":[]}"
1624_0,-0.04886562,0.4082397,-0.019508058,1,20762,"{""type"":""MultiPoint"",""coordinates"":[]}"
1625_0,0.21898195,0.7623145,0.26274502,1,22640,"{""type"":""MultiPoint"",""coordinates"":[]}"
1626_0,0.06177197,0.46349457,0.06079151,1,13027,"{""type"":""MultiPoint"",""coordinates"":[]}"
1627_0,0.14547707,0.67859465,0.19003691,1,22988,"{""type"":""MultiPoint"",""coordinates"":[]}"
1628_0,-0.10029326,0.3986135,-0.07507163,1,9010,"{""type"":""MultiPoint"",""coordinates"":[]}"
1629_0,-0.08361002,0.45010614,-0.106658444,1,23498,"{""type"":""MultiPoint"",""coordinates"":[]}"
1630_0,0.41777325,0.9021407,0.39474428,1,2622,"{""type"":""MultiPoint"",""coordinates"":[]}"
1631_0,-0.07123035,0.37852487,-0.078913756,1,5528,"{""type"":""MultiPoint"",""coordinates"":[]}"
1632_0,0.43434343,0.8078886,0.42804086,1,2009,"{""type"":""MultiPoint"",""coordinates"":[]}"
1633_0,0.13558649,0.3018868,0.10974611,1,17959,"{""type"":""MultiPoint"",""coordinates"":[]}"
1634_0,-0.12255305,0.33493397,-0.060945272,1,23114,"{""type"":""MultiPoint"",""coordinates"":[]}"
1635_0,0.085094854,0.4,0.062222224,1,4286,"{""type"":""MultiPoint"",""coordinates"":[]}"
1636_0,0.13711734,0.31991953,0.09589041,1,4783,"{""type"":""MultiPoint"",""coordinates"":[]}"
1637_0,0.0072747623,0.42503864,0.018362284,1,8410,"{""type"":""MultiPoint"",""coordinates"":[]}"
1638_0,0.18471338,0.7530756,0.23414785,1,928,"{""type"":""MultiPoint"",""coordinates"":[]}"
1639_0,0.052290667,0.2866817,0.11224877,1,22722,"{""type"":""MultiPoint"",""coordinates"":[]}"
1640_0,0.02841555,0.557551,0.045542367,1,25496,"{""type"":""MultiPoint"",""coordinates"":[]}"
1641_0,-0.017684352,0.42128935,-0.035665296,1,15827,"{""type"":""MultiPoint"",""coordinates"":[]}"
1642_0,-0.09521127,0.38901708,-0.12728328,1,5260,"{""type"":""MultiPoint"",""coordinates"":[]}"
1643_0,0.022141341,0.56366724,0.017672151,1,4936,"{""type"":""MultiPoint"",""coordinates"":[]}"
1644_0,0.51449275,0.70784885,0.45678413,1,16793,"{""type"":""MultiPoint"",""coordinates"":[]}"
1645_0,-0.06455982,0.27185857,0.06907631,1,12702,"{""type"":""MultiPoint"",""coordinates"":[]}"
1646_0,-0.1581604,0.36300418,-0.199187,1,22115,"{""type"":""MultiPoint"",""coordinates"":[]}"
1647_0,0.21704285,0.7816729,0.20843092,1,21555,"{""type"":""MultiPoint"",""coordinates"":[]}"
1648_0,0.028108295,0.3772405,0.011789925,1,2734,"{""type"":""MultiPoint"",""coordinates"":[]}"
1649_0,-0.12992126,0.42986882,-0.1388889,1,19184,"{""type"":""MultiPoint"",""coordinates"":[]}"
1650_0,0.00551081,0.64173913,0.0043358295,1,20043,"{""type"":""MultiPoint"",""coordinates"":[]}"
1651_0,0.51235807,0.87379014,0.5282602,1,828,"{""type"":""MultiPoint"",""coordinates"":[]}"
1652_0,0.1824279,0.6764092,0.12080779,1,1729,"{""type"":""MultiPoint"",""coordinates"":[]}"
1653_0,-0.056116723,0.39873418,-0.031232877,1,20754,"{""type"":""MultiPoint"",""coordinates"":[]}"
1654_0,0.05770887,0.6203233,0.09170306,1,20225,"{""type"":""MultiPoint"",""coordinates"":[]}"
1655_0,0.10752987,0.48660898,0.04367949,1,19995,"{""type"":""MultiPoint"",""coordinates"":[]}"
1656_0,0.029982364,0.51758796,-0.022938624,1,10342,"{""type"":""MultiPoint"",""coordinates"":[]}"
1657_0,0.37741244,0.8348813,0.36073396,1,24532,"{""type"":""MultiPoint"",""coordinates"":[]}"
1658_0,0.3432253,0.6956743,0.32907858,1,6481,"{""type"":""MultiPoint"",""coordinates"":[]}"
1659_0,-0.01986755,0.3964807,-0.060943298,1,25299,"{""type"":""MultiPoint"",""coordinates"":[]}"
1660_0,-0.05973025,0.41328412,-0.16784357,1,3350,"{""type"":""MultiPoint"",""coordinates"":[]}"
1661_0,-0.03154848,0.40321454,0.060126584,1,5844,"{""type"":""MultiPoint"",""coordinates"":[]}"
1662_0,0.16121285,0.7792164,0.16513117,1,775,"{""type"":""MultiPoint"",""coordinates"":[]}"
1663_0,-0.22296016,0.3258004,-0.21718602,1,20408,"{""type"":""MultiPoint"",""coordinates"":[]}"
1664_0,-0.075817,0.31348956,-0.08694695,1,20356,"{""type"":""MultiPoint"",""coordinates"":[]}"
