system:index,NDII,NDVI,NDWI,month,point_id,.geo
1261_0,0.2681199,0.75637394,0.21629919,8,16882,"{""type"":""MultiPoint"",""coordinates"":[]}"
1262_0,0.24095564,0.7913265,0.23468328,8,23335,"{""type"":""MultiPoint"",""coordinates"":[]}"
1263_0,-0.03036073,0.45128873,-0.08062146,8,5508,"{""type"":""MultiPoint"",""coordinates"":[]}"
1264_0,-0.14368838,0.27679557,-0.2027877,8,20993,"{""type"":""MultiPoint"",""coordinates"":[]}"
1265_0,0.01980305,0.4720696,-0.011009905,8,11262,"{""type"":""MultiPoint"",""coordinates"":[]}"
1266_0,-0.025678921,0.43012288,-0.051913604,8,16041,"{""type"":""MultiPoint"",""coordinates"":[]}"
1267_0,-0.010629124,0.46426535,-0.039518483,8,3502,"{""type"":""MultiPoint"",""coordinates"":[]}"
1268_0,0.0812759,0.6396852,0.06062281,8,17865,"{""type"":""MultiPoint"",""coordinates"":[]}"
1269_0,-0.0970419,0.51965296,-0.16826497,8,2497,"{""type"":""MultiPoint"",""coordinates"":[]}"
1270_0,-0.09263192,0.5763681,-0.114759706,8,22532,"{""type"":""MultiPoint"",""coordinates"":[]}"
1271_0,-0.006239436,0.54375607,-0.06729334,8,14936,"{""type"":""MultiPoint"",""coordinates"":[]}"
1272_0,-0.12526347,0.27884144,-0.16235015,8,18577,"{""type"":""MultiPoint"",""coordinates"":[]}"
1273_0,0.09347775,0.41168615,0.08744856,8,2386,"{""type"":""MultiPoint"",""coordinates"":[]}"
1274_0,0.18411054,0.75285566,0.17671663,8,8731,"{""type"":""MultiPoint"",""coordinates"":[]}"
1275_0,0.1663496,0.59398496,0.12666076,8,11243,"{""type"":""MultiPoint"",""coordinates"":[]}"
1276_0,0.30366173,0.8351813,0.29582652,8,16203,"{""type"":""MultiPoint"",""coordinates"":[]}"
1277_0,-0.003076923,0.35763502,-0.045877445,8,20099,"{""type"":""MultiPoint"",""coordinates"":[]}"
1278_0,0.10364964,0.69347113,0.10277642,8,16791,"{""type"":""MultiPoint"",""coordinates"":[]}"
1279_0,0.08773752,0.63105655,0.035903934,8,25364,"{""type"":""MultiPoint"",""coordinates"":[]}"
1280_0,0.057785966,0.6585676,0.020046208,8,5621,"{""type"":""MultiPoint"",""coordinates"":[]}"
1281_0,0.21491688,0.7504157,0.21221556,8,11066,"{""type"":""MultiPoint"",""coordinates"":[]}"
1282_0,0.038657606,0.5037168,-0.02097902,8,21536,"{""type"":""MultiPoint"",""coordinates"":[]}"
1283_0,0.24603279,0.8541221,0.24446855,8,14656,"{""type"":""MultiPoint"",""coordinates"":[]}"
1284_0,-0.06058425,0.36305138,-0.10262785,8,22364,"{""type"":""MultiPoint"",""coordinates"":[]}"
1285_0,0.015241457,0.5335413,-0.019614361,8,7191,"{""type"":""MultiPoint"",""coordinates"":[]}"
1286_0,-0.06662427,0.42343763,-0.09216958,8,22882,"{""type"":""MultiPoint"",""coordinates"":[]}"
1287_0,0.038321726,0.5842419,-0.029773558,8,1114,"{""type"":""MultiPoint"",""coordinates"":[]}"
1288_0,0.042316835,0.6506851,-0.03379294,8,16427,"{""type"":""MultiPoint"",""coordinates"":[]}"
1289_0,0.113632075,0.70953465,0.07947249,8,3329,"{""type"":""MultiPoint"",""coordinates"":[]}"
1290_0,0.31814912,0.7502699,0.26206538,8,13671,"{""type"":""MultiPoint"",""coordinates"":[]}"
1291_0,0.020279998,0.6142842,0.010382726,8,13164,"{""type"":""MultiPoint"",""coordinates"":[]}"
1292_0,0.06112394,0.5811467,0.03405671,8,21100,"{""type"":""MultiPoint"",""coordinates"":[]}"
1293_0,-0.039360873,0.45770225,-0.13767482,8,2084,"{""type"":""MultiPoint"",""coordinates"":[]}"
1294_0,0.21681745,0.6557712,0.138293,8,11264,"{""type"":""MultiPoint"",""coordinates"":[]}"
1295_0,0.14001422,0.7071412,0.116516165,8,21255,"{""type"":""MultiPoint"",""coordinates"":[]}"
1296_0,0.11241929,0.64342356,0.115244485,8,19040,"{""type"":""MultiPoint"",""coordinates"":[]}"
1297_0,0.18344131,0.7639139,0.14883432,8,12958,"{""type"":""MultiPoint"",""coordinates"":[]}"
1298_0,0.06229381,0.57039714,0.038599283,8,1427,"{""type"":""MultiPoint"",""coordinates"":[]}"
1299_0,-0.042513862,0.42266637,-0.060815047,8,10991,"{""type"":""MultiPoint"",""coordinates"":[]}"
1300_0,0.036220472,0.4744287,-0.008052709,8,9407,"{""type"":""MultiPoint"",""coordinates"":[]}"
1301_0,0.095369734,0.543532,0.03024748,8,25260,"{""type"":""MultiPoint"",""coordinates"":[]}"
1302_0,-0.0558531,0.42258066,-0.098726116,8,18035,"{""type"":""MultiPoint"",""coordinates"":[]}"
1303_0,0.03274462,0.61471885,6.639863E-4,8,11143,"{""type"":""MultiPoint"",""coordinates"":[]}"
1304_0,-0.058388982,0.43939558,-0.08904894,8,16479,"{""type"":""MultiPoint"",""coordinates"":[]}"
1305_0,0.038972076,0.65926695,0.03458815,8,9645,"{""type"":""MultiPoint"",""coordinates"":[]}"
1306_0,-0.018481176,0.48820177,-0.044156775,8,14667,"{""type"":""MultiPoint"",""coordinates"":[]}"
1307_0,-0.033454996,0.29138064,-0.10917502,8,9279,"{""type"":""MultiPoint"",""coordinates"":[]}"
1308_0,0.008343397,0.42355695,-0.031614874,8,2157,"{""type"":""MultiPoint"",""coordinates"":[]}"
1309_0,-0.06358183,0.4065805,-0.12897944,8,12754,"{""type"":""MultiPoint"",""coordinates"":[]}"
1310_0,-0.01788556,0.56330407,-0.065097705,8,7591,"{""type"":""MultiPoint"",""coordinates"":[]}"
1311_0,0.28722072,0.71202755,0.2619157,8,25094,"{""type"":""MultiPoint"",""coordinates"":[]}"
1312_0,0.02010659,0.5003151,-0.039392605,8,4715,"{""type"":""MultiPoint"",""coordinates"":[]}"
1313_0,0.21767282,0.75591016,0.17591868,8,15667,"{""type"":""MultiPoint"",""coordinates"":[]}"
1314_0,0.011552789,0.44141966,-0.0185852,8,24856,"{""type"":""MultiPoint"",""coordinates"":[]}"
1315_0,-0.0057846243,0.36782968,-0.05168108,8,21628,"{""type"":""MultiPoint"",""coordinates"":[]}"
1316_0,-0.04377915,0.3828756,-0.07934038,8,15467,"{""type"":""MultiPoint"",""coordinates"":[]}"
1317_0,-0.086428836,0.23845193,-0.08470198,8,13499,"{""type"":""MultiPoint"",""coordinates"":[]}"
1318_0,0.24279399,0.84603256,0.23980942,8,4143,"{""type"":""MultiPoint"",""coordinates"":[]}"
1319_0,0.17644277,0.70078707,0.15519035,8,15925,"{""type"":""MultiPoint"",""coordinates"":[]}"
1320_0,0.25706595,0.71198714,0.2077185,8,12049,"{""type"":""MultiPoint"",""coordinates"":[]}"
1321_0,-0.0110778175,0.4916468,-0.024191678,8,8510,"{""type"":""MultiPoint"",""coordinates"":[]}"
1322_0,0.13966048,0.77818274,0.12731764,8,2195,"{""type"":""MultiPoint"",""coordinates"":[]}"
1323_0,0.013983963,0.5594758,-0.028615884,8,17491,"{""type"":""MultiPoint"",""coordinates"":[]}"
1324_0,0.12808186,0.6937664,0.105803706,8,19786,"{""type"":""MultiPoint"",""coordinates"":[]}"
1325_0,-0.01378026,0.5471025,-0.027824463,8,22753,"{""type"":""MultiPoint"",""coordinates"":[]}"
1326_0,0.27083033,0.8692835,0.2594439,8,5211,"{""type"":""MultiPoint"",""coordinates"":[]}"
1327_0,0.067355126,0.43026748,0.024646547,8,15912,"{""type"":""MultiPoint"",""coordinates"":[]}"
1328_0,0.11417249,0.72844154,0.080148935,8,17049,"{""type"":""MultiPoint"",""coordinates"":[]}"
1329_0,0.28646624,0.81448877,0.26101038,8,15393,"{""type"":""MultiPoint"",""coordinates"":[]}"
1330_0,0.078375466,0.3347935,0.05497369,8,25448,"{""type"":""MultiPoint"",""coordinates"":[]}"
1331_0,0.31590277,0.8036515,0.2680248,8,7747,"{""type"":""MultiPoint"",""coordinates"":[]}"
1332_0,0.019499643,0.48940352,-0.016081601,8,2518,"{""type"":""MultiPoint"",""coordinates"":[]}"
1333_0,0.13058007,0.7565289,0.09079381,8,1915,"{""type"":""MultiPoint"",""coordinates"":[]}"
1334_0,0.16316396,0.7433567,0.13515808,8,4296,"{""type"":""MultiPoint"",""coordinates"":[]}"
1335_0,-0.05395344,0.4208808,-0.08913527,8,11740,"{""type"":""MultiPoint"",""coordinates"":[]}"
1336_0,0.06342852,0.5647309,0.031117374,8,12477,"{""type"":""MultiPoint"",""coordinates"":[]}"
1337_0,0.06459974,0.5112225,-0.004996168,8,1336,"{""type"":""MultiPoint"",""coordinates"":[]}"
1338_0,0.120845,0.5089758,0.0895653,8,22371,"{""type"":""MultiPoint"",""coordinates"":[]}"
1339_0,0.18158436,0.64408815,0.1291735,8,1668,"{""type"":""MultiPoint"",""coordinates"":[]}"
1340_0,0.03249006,0.44947916,0.010294557,8,12440,"{""type"":""MultiPoint"",""coordinates"":[]}"
1341_0,0.001767409,0.5358451,0.028217481,8,13523,"{""type"":""MultiPoint"",""coordinates"":[]}"
1342_0,0.20586081,0.71182674,0.18004096,8,4345,"{""type"":""MultiPoint"",""coordinates"":[]}"
1343_0,0.12643804,0.69941336,0.07738535,8,14492,"{""type"":""MultiPoint"",""coordinates"":[]}"
1344_0,0.239531,0.7044419,0.18864179,8,23447,"{""type"":""MultiPoint"",""coordinates"":[]}"
1345_0,0.1838831,0.763778,0.14020708,8,13984,"{""type"":""MultiPoint"",""coordinates"":[]}"
1346_0,0.125077,0.42776883,0.14741251,8,1661,"{""type"":""MultiPoint"",""coordinates"":[]}"
1347_0,0.035516378,0.5672476,-0.008650373,8,7584,"{""type"":""MultiPoint"",""coordinates"":[]}"
1348_0,0.262679,0.82662255,0.2392905,8,7438,"{""type"":""MultiPoint"",""coordinates"":[]}"
1349_0,0.21926188,0.78879815,0.21735588,8,11145,"{""type"":""MultiPoint"",""coordinates"":[]}"
1350_0,0.21316908,0.7568433,0.17102005,8,16424,"{""type"":""MultiPoint"",""coordinates"":[]}"
1351_0,0.20305198,0.64913255,0.18980922,8,2916,"{""type"":""MultiPoint"",""coordinates"":[]}"
1352_0,0.06183635,0.59825325,0.030985916,8,1738,"{""type"":""MultiPoint"",""coordinates"":[]}"
1353_0,-0.035624214,0.5050829,-0.07295174,8,22571,"{""type"":""MultiPoint"",""coordinates"":[]}"
1354_0,0.33194265,0.8634359,0.31640103,8,12793,"{""type"":""MultiPoint"",""coordinates"":[]}"
1355_0,0.1788237,0.7612624,0.1793721,8,8103,"{""type"":""MultiPoint"",""coordinates"":[]}"
1356_0,-0.086867936,0.41102758,-0.13088012,8,10434,"{""type"":""MultiPoint"",""coordinates"":[]}"
1357_0,0.0114834225,0.53128546,-0.029330658,8,10882,"{""type"":""MultiPoint"",""coordinates"":[]}"
1358_0,0.03835892,0.48631597,-0.0026447496,8,21594,"{""type"":""MultiPoint"",""coordinates"":[]}"
1359_0,0.107612975,0.5743697,0.04799537,8,14956,"{""type"":""MultiPoint"",""coordinates"":[]}"
1360_0,0.14752175,0.69710916,0.116045654,8,13978,"{""type"":""MultiPoint"",""coordinates"":[]}"
1361_0,0.1822386,0.7460128,0.13244411,8,13062,"{""type"":""MultiPoint"",""coordinates"":[]}"
1362_0,-0.056196332,0.34371817,-0.10927913,8,3045,"{""type"":""MultiPoint"",""coordinates"":[]}"
1363_0,0.23400065,0.76789075,0.23638132,8,17792,"{""type"":""MultiPoint"",""coordinates"":[]}"
1364_0,0.13839129,0.5765178,0.09159011,8,22492,"{""type"":""MultiPoint"",""coordinates"":[]}"
1365_0,0.31464174,0.7924034,0.27986908,8,21026,"{""type"":""MultiPoint"",""coordinates"":[]}"
1366_0,0.13175254,0.6947428,0.104835734,8,21230,"{""type"":""MultiPoint"",""coordinates"":[]}"
1367_0,0.16210437,0.62572306,0.12628925,8,9397,"{""type"":""MultiPoint"",""coordinates"":[]}"
1368_0,0.3111663,0.8782247,0.27120444,8,6978,"{""type"":""MultiPoint"",""coordinates"":[]}"
1369_0,0.14230089,0.60670966,0.13029432,8,14969,"{""type"":""MultiPoint"",""coordinates"":[]}"
1370_0,0.053198654,0.46614936,0.026902175,8,25347,"{""type"":""MultiPoint"",""coordinates"":[]}"
1371_0,0.056523893,0.6122792,0.032864425,8,8476,"{""type"":""MultiPoint"",""coordinates"":[]}"
1372_0,0.16630839,0.69760936,0.14994398,8,9020,"{""type"":""MultiPoint"",""coordinates"":[]}"
1373_0,0.1216719,0.66619533,0.07009998,8,15880,"{""type"":""MultiPoint"",""coordinates"":[]}"
1374_0,-0.028057335,0.3336391,-0.058396466,8,4220,"{""type"":""MultiPoint"",""coordinates"":[]}"
1375_0,0.11241551,0.5638575,0.03507763,8,5709,"{""type"":""MultiPoint"",""coordinates"":[]}"
1376_0,0.229521,0.8622954,0.2337241,8,4306,"{""type"":""MultiPoint"",""coordinates"":[]}"
1377_0,0.10436832,0.6238257,0.011829909,8,3784,"{""type"":""MultiPoint"",""coordinates"":[]}"
1378_0,0.28485304,0.8536133,0.23476854,8,10133,"{""type"":""MultiPoint"",""coordinates"":[]}"
1379_0,0.14946237,0.70737076,0.13346723,8,14084,"{""type"":""MultiPoint"",""coordinates"":[]}"
1380_0,-0.103186645,0.36965552,-0.12923267,8,3778,"{""type"":""MultiPoint"",""coordinates"":[]}"
1381_0,0.2540796,0.7103835,0.21561027,8,8409,"{""type"":""MultiPoint"",""coordinates"":[]}"
1382_0,0.15530115,0.8596589,0.1380864,8,18310,"{""type"":""MultiPoint"",""coordinates"":[]}"
1383_0,0.17080486,0.77769196,0.13143423,8,7841,"{""type"":""MultiPoint"",""coordinates"":[]}"
1384_0,0.15256496,0.5251628,0.13214533,8,13396,"{""type"":""MultiPoint"",""coordinates"":[]}"
1385_0,-0.057931256,0.37970713,-0.09751244,8,5671,"{""type"":""MultiPoint"",""coordinates"":[]}"
1386_0,-0.08343058,0.35172096,-0.10077424,8,3735,"{""type"":""MultiPoint"",""coordinates"":[]}"
1387_0,-0.13777326,0.38704953,-0.17741095,8,5312,"{""type"":""MultiPoint"",""coordinates"":[]}"
1388_0,0.023128293,0.5151252,0.020490741,8,24964,"{""type"":""MultiPoint"",""coordinates"":[]}"
1389_0,0.17231727,0.57420987,0.078281954,8,16837,"{""type"":""MultiPoint"",""coordinates"":[]}"
1390_0,-0.05083707,0.22662747,-0.08229437,8,2635,"{""type"":""MultiPoint"",""coordinates"":[]}"
1391_0,-0.052232478,0.3757499,-0.09999971,8,12152,"{""type"":""MultiPoint"",""coordinates"":[]}"
1392_0,0.0863838,0.6514359,0.060423143,8,19992,"{""type"":""MultiPoint"",""coordinates"":[]}"
1393_0,-0.027794115,0.4832682,-0.064710885,8,22963,"{""type"":""MultiPoint"",""coordinates"":[]}"
1394_0,0.23971964,0.79993695,0.2300129,8,7578,"{""type"":""MultiPoint"",""coordinates"":[]}"
1395_0,-0.01712604,0.3595975,-0.040602617,8,8188,"{""type"":""MultiPoint"",""coordinates"":[]}"
1396_0,0.43085858,0.8620385,0.39137617,8,4972,"{""type"":""MultiPoint"",""coordinates"":[]}"
1397_0,0.19560236,0.71307284,0.16472167,8,22489,"{""type"":""MultiPoint"",""coordinates"":[]}"
1398_0,0.26125446,0.8125695,0.2409522,8,16417,"{""type"":""MultiPoint"",""coordinates"":[]}"
1399_0,-0.027198046,0.4313448,-0.112151325,8,1113,"{""type"":""MultiPoint"",""coordinates"":[]}"
1400_0,-0.083403505,0.43518642,-0.10865186,8,7337,"{""type"":""MultiPoint"",""coordinates"":[]}"
1401_0,0.2275744,0.71526116,0.17685336,8,550,"{""type"":""MultiPoint"",""coordinates"":[]}"
1402_0,-0.07710807,0.37948588,-0.13752176,8,24756,"{""type"":""MultiPoint"",""coordinates"":[]}"
1403_0,0.20220073,0.7675376,0.18660113,8,25437,"{""type"":""MultiPoint"",""coordinates"":[]}"
1404_0,-0.007061197,0.26671392,-0.065457135,8,13463,"{""type"":""MultiPoint"",""coordinates"":[]}"
1405_0,0.22276165,0.79227805,0.17137812,8,7172,"{""type"":""MultiPoint"",""coordinates"":[]}"
1406_0,0.19287954,0.73381525,0.17706546,8,17235,"{""type"":""MultiPoint"",""coordinates"":[]}"
1407_0,0.20239729,0.69507706,0.19162498,8,520,"{""type"":""MultiPoint"",""coordinates"":[]}"
1408_0,0.0675215,0.62983733,0.04450511,8,23188,"{""type"":""MultiPoint"",""coordinates"":[]}"
1409_0,-0.0018431292,0.4940838,-0.046919625,8,6921,"{""type"":""MultiPoint"",""coordinates"":[]}"
1410_0,-0.052502625,0.4272273,-0.12790698,8,21898,"{""type"":""MultiPoint"",""coordinates"":[]}"
1411_0,0.0981766,0.6949082,0.07509992,8,17670,"{""type"":""MultiPoint"",""coordinates"":[]}"
1412_0,-0.012701281,0.5749796,-0.060778953,8,3426,"{""type"":""MultiPoint"",""coordinates"":[]}"
1413_0,0.09604712,0.69358134,0.0654689,8,15814,"{""type"":""MultiPoint"",""coordinates"":[]}"
1414_0,-0.01075177,0.40851894,-0.05782401,8,14614,"{""type"":""MultiPoint"",""coordinates"":[]}"
1415_0,-0.06399873,0.35823703,-0.13069306,8,7185,"{""type"":""MultiPoint"",""coordinates"":[]}"
1416_0,0.07122314,0.6507177,0.05387783,8,17731,"{""type"":""MultiPoint"",""coordinates"":[]}"
1417_0,0.20215341,0.6467865,0.16979854,8,11558,"{""type"":""MultiPoint"",""coordinates"":[]}"
1418_0,-0.06120726,0.45661452,-0.105540894,8,401,"{""type"":""MultiPoint"",""coordinates"":[]}"
1419_0,-0.070490286,0.38700235,-0.100948766,8,3316,"{""type"":""MultiPoint"",""coordinates"":[]}"
1420_0,0.04537962,0.59611267,0.0341167,8,7861,"{""type"":""MultiPoint"",""coordinates"":[]}"
1421_0,0.012877928,0.51483077,-0.021876838,8,25096,"{""type"":""MultiPoint"",""coordinates"":[]}"
1422_0,0.18231371,0.7603229,0.17256205,8,8610,"{""type"":""MultiPoint"",""coordinates"":[]}"
1423_0,0.14860865,0.6849992,0.13320255,8,438,"{""type"":""MultiPoint"",""coordinates"":[]}"
1424_0,0.07012455,0.53817505,0.03445851,8,7738,"{""type"":""MultiPoint"",""coordinates"":[]}"
1425_0,0.1437816,0.7298969,0.08965814,8,24938,"{""type"":""MultiPoint"",""coordinates"":[]}"
1426_0,-0.06697558,0.3740917,-0.11992922,8,20051,"{""type"":""MultiPoint"",""coordinates"":[]}"
1427_0,-0.0019020448,0.44484556,-0.07830092,8,10906,"{""type"":""MultiPoint"",""coordinates"":[]}"
1428_0,0.052914426,0.4604651,0.006633854,8,10287,"{""type"":""MultiPoint"",""coordinates"":[]}"
1429_0,0.12248556,0.6933684,0.077158,8,1662,"{""type"":""MultiPoint"",""coordinates"":[]}"
1430_0,-0.05043009,0.45747638,-0.07527624,8,3668,"{""type"":""MultiPoint"",""coordinates"":[]}"
1431_0,0.30715215,0.9265805,0.30773154,8,23797,"{""type"":""MultiPoint"",""coordinates"":[]}"
1432_0,0.06247703,0.6313823,0.004408664,8,16164,"{""type"":""MultiPoint"",""coordinates"":[]}"
1433_0,0.09156845,0.5706657,0.050226137,8,23973,"{""type"":""MultiPoint"",""coordinates"":[]}"
1434_0,0.14057261,0.6127301,0.12219851,8,18592,"{""type"":""MultiPoint"",""coordinates"":[]}"
1435_0,0.16753927,0.7199341,0.16909294,8,23977,"{""type"":""MultiPoint"",""coordinates"":[]}"
1436_0,-0.03999329,0.4402029,-0.056017105,8,3470,"{""type"":""MultiPoint"",""coordinates"":[]}"
1437_0,-0.07944622,0.43949932,-0.101186626,8,9052,"{""type"":""MultiPoint"",""coordinates"":[]}"
1438_0,-0.0140708415,0.5343607,-0.055656034,8,681,"{""type"":""MultiPoint"",""coordinates"":[]}"
1439_0,0.20438282,0.7205882,0.14425428,8,24514,"{""type"":""MultiPoint"",""coordinates"":[]}"
1440_0,-0.041750897,0.38734514,-0.07884302,8,3410,"{""type"":""MultiPoint"",""coordinates"":[]}"
1441_0,0.21415907,0.6177785,0.16985795,8,23075,"{""type"":""MultiPoint"",""coordinates"":[]}"
1442_0,-0.12518112,0.2612613,-0.14689086,8,23623,"{""type"":""MultiPoint"",""coordinates"":[]}"
1443_0,-0.068586335,0.42626002,-0.13283326,8,2153,"{""type"":""MultiPoint"",""coordinates"":[]}"
1444_0,0.2557207,0.8167139,0.2172533,8,4391,"{""type"":""MultiPoint"",""coordinates"":[]}"
1445_0,0.23427181,0.7432086,0.21943349,8,6492,"{""type"":""MultiPoint"",""coordinates"":[]}"
1446_0,0.21947879,0.7458069,0.17864159,8,4672,"{""type"":""MultiPoint"",""coordinates"":[]}"
1447_0,0.13573743,0.5416801,0.07558266,8,6357,"{""type"":""MultiPoint"",""coordinates"":[]}"
1448_0,0.04041474,0.5316017,0.035992447,8,7665,"{""type"":""MultiPoint"",""coordinates"":[]}"
1449_0,-0.059618354,0.40943313,-0.117305025,8,18200,"{""type"":""MultiPoint"",""coordinates"":[]}"
1450_0,0.19455703,0.8003971,0.16289379,8,5098,"{""type"":""MultiPoint"",""coordinates"":[]}"
1451_0,0.052858684,0.59322035,-0.0017113519,8,20475,"{""type"":""MultiPoint"",""coordinates"":[]}"
1452_0,0.19854411,0.7486148,0.16409029,8,17183,"{""type"":""MultiPoint"",""coordinates"":[]}"
1453_0,0.06459774,0.6944215,0.05066758,8,23917,"{""type"":""MultiPoint"",""coordinates"":[]}"
1454_0,-0.12908164,0.19043063,-0.16217673,8,24575,"{""type"":""MultiPoint"",""coordinates"":[]}"
1455_0,-0.08438819,0.3998006,-0.117987186,8,6667,"{""type"":""MultiPoint"",""coordinates"":[]}"
1456_0,-0.07962529,0.49224582,-0.12392514,8,12230,"{""type"":""MultiPoint"",""coordinates"":[]}"
1457_0,0.08882885,0.6771233,0.008881521,8,5437,"{""type"":""MultiPoint"",""coordinates"":[]}"
1458_0,-0.09894397,0.4587126,-0.17310335,8,538,"{""type"":""MultiPoint"",""coordinates"":[]}"
1459_0,0.02663164,0.46464726,0.0030533446,8,1288,"{""type"":""MultiPoint"",""coordinates"":[]}"
1460_0,0.28637275,0.54172844,0.23970519,8,459,"{""type"":""MultiPoint"",""coordinates"":[]}"
1461_0,0.20113452,0.8713438,0.18434769,8,12538,"{""type"":""MultiPoint"",""coordinates"":[]}"
1462_0,-0.10877238,0.35663673,-0.12546666,8,6501,"{""type"":""MultiPoint"",""coordinates"":[]}"
1463_0,0.12618646,0.7290059,0.0818046,8,22151,"{""type"":""MultiPoint"",""coordinates"":[]}"
1464_0,0.18032786,0.6561378,0.15514593,8,9601,"{""type"":""MultiPoint"",""coordinates"":[]}"
1465_0,0.14236064,0.8563598,0.12435234,8,20955,"{""type"":""MultiPoint"",""coordinates"":[]}"
1466_0,0.18581389,0.7432756,0.1577231,8,19848,"{""type"":""MultiPoint"",""coordinates"":[]}"
1467_0,0.12121767,0.651059,0.07323842,8,3964,"{""type"":""MultiPoint"",""coordinates"":[]}"
1468_0,0.19133127,0.6981608,0.13446692,8,2300,"{""type"":""MultiPoint"",""coordinates"":[]}"
1469_0,0.27752113,0.7428356,0.25623804,8,16415,"{""type"":""MultiPoint"",""coordinates"":[]}"
1470_0,-0.053350236,0.46910667,-0.09464238,8,12498,"{""type"":""MultiPoint"",""coordinates"":[]}"
1471_0,-0.036972746,0.4857143,-0.07899946,8,12005,"{""type"":""MultiPoint"",""coordinates"":[]}"
1472_0,0.18519393,0.67485917,0.123348825,8,2579,"{""type"":""MultiPoint"",""coordinates"":[]}"
1473_0,0.11445278,0.75737953,0.069201715,8,19575,"{""type"":""MultiPoint"",""coordinates"":[]}"
1474_0,-0.09263041,0.37306553,-0.16073185,8,2533,"{""type"":""MultiPoint"",""coordinates"":[]}"
1475_0,0.17445531,0.6923547,0.1595206,8,5001,"{""type"":""MultiPoint"",""coordinates"":[]}"
1476_0,-0.18888667,0.30794108,-0.24547698,8,1201,"{""type"":""MultiPoint"",""coordinates"":[]}"
1477_0,0.27864423,0.7982838,0.24723355,8,18575,"{""type"":""MultiPoint"",""coordinates"":[]}"
1478_0,0.07608076,0.72327644,0.0432005,8,9233,"{""type"":""MultiPoint"",""coordinates"":[]}"
1479_0,-0.10925926,0.26308104,-0.17105894,8,23033,"{""type"":""MultiPoint"",""coordinates"":[]}"
1480_0,0.22401626,0.8263495,0.24050279,8,17191,"{""type"":""MultiPoint"",""coordinates"":[]}"
1481_0,0.09649033,0.6786953,0.053581305,8,2152,"{""type"":""MultiPoint"",""coordinates"":[]}"
1482_0,0.06483743,0.70287836,0.048999045,8,7603,"{""type"":""MultiPoint"",""coordinates"":[]}"
1483_0,0.09586331,0.5294151,0.08106192,8,21289,"{""type"":""MultiPoint"",""coordinates"":[]}"
1484_0,0.10884515,0.768745,0.06750013,8,22438,"{""type"":""MultiPoint"",""coordinates"":[]}"
1485_0,0.076563165,0.6311813,0.048245613,8,2772,"{""type"":""MultiPoint"",""coordinates"":[]}"
1486_0,-0.12484587,0.4353137,-0.16786686,8,7431,"{""type"":""MultiPoint"",""coordinates"":[]}"
1487_0,-0.10031949,0.4142427,-0.07979307,8,12157,"{""type"":""MultiPoint"",""coordinates"":[]}"
1488_0,0.11204195,0.69778395,0.09162251,8,8608,"{""type"":""MultiPoint"",""coordinates"":[]}"
1489_0,0.15487878,0.66465366,0.093877554,8,24305,"{""type"":""MultiPoint"",""coordinates"":[]}"
1490_0,0.07926116,0.67676765,0.03990025,8,3946,"{""type"":""MultiPoint"",""coordinates"":[]}"
1491_0,0.1311028,0.71055454,0.09018724,8,12291,"{""type"":""MultiPoint"",""coordinates"":[]}"
1492_0,0.040999472,0.5475733,0.031111112,8,10365,"{""type"":""MultiPoint"",""coordinates"":[]}"
1493_0,0.11703958,0.5162876,0.08863026,8,3096,"{""type"":""MultiPoint"",""coordinates"":[]}"
1494_0,0.1075147,0.6044259,0.06895093,8,6522,"{""type"":""MultiPoint"",""coordinates"":[]}"
1495_0,0.09146672,0.6169849,0.059570495,8,7268,"{""type"":""MultiPoint"",""coordinates"":[]}"
1496_0,0.10964393,0.73003304,0.07589191,8,15212,"{""type"":""MultiPoint"",""coordinates"":[]}"
1497_0,0.060809202,0.5835185,0.03071396,8,1959,"{""type"":""MultiPoint"",""coordinates"":[]}"
1498_0,0.09654674,0.46864173,0.07343574,8,8256,"{""type"":""MultiPoint"",""coordinates"":[]}"
1499_0,-0.049720924,0.3194094,-0.08286771,8,221,"{""type"":""MultiPoint"",""coordinates"":[]}"
1500_0,0.033918943,0.43341646,0.017165104,8,23211,"{""type"":""MultiPoint"",""coordinates"":[]}"
1501_0,0.05079436,0.5111562,0.02509124,8,22844,"{""type"":""MultiPoint"",""coordinates"":[]}"
1502_0,0.15036371,0.7466492,0.14319763,8,21294,"{""type"":""MultiPoint"",""coordinates"":[]}"
1503_0,0.12686864,0.6304781,0.09635461,8,1805,"{""type"":""MultiPoint"",""coordinates"":[]}"
1504_0,0.16246974,0.70777476,0.1471161,8,12837,"{""type"":""MultiPoint"",""coordinates"":[]}"
1505_0,0.09137665,0.64859,0.064425774,8,8909,"{""type"":""MultiPoint"",""coordinates"":[]}"
1506_0,0.09406888,0.5513526,0.06561421,8,16505,"{""type"":""MultiPoint"",""coordinates"":[]}"
1507_0,-0.014238411,0.4054054,-0.062434964,8,18569,"{""type"":""MultiPoint"",""coordinates"":[]}"
1508_0,-0.07387811,0.49403182,-0.117335945,8,10987,"{""type"":""MultiPoint"",""coordinates"":[]}"
1509_0,0.10927275,0.44036993,0.053092692,8,21479,"{""type"":""MultiPoint"",""coordinates"":[]}"
1510_0,-0.024270996,0.4814586,-0.10056285,8,5214,"{""type"":""MultiPoint"",""coordinates"":[]}"
1511_0,0.050116777,0.6154355,0.029264208,8,7442,"{""type"":""MultiPoint"",""coordinates"":[]}"
